GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY,round_number_home,round_number_away,PTS_home_cur_season,FG_PCT_home_cur_season,FT_PCT_home_cur_season,FG3_PCT_home_cur_season,AST_home_cur_season,REB_home_cur_season,WINRATE_home_cur_season,PTS_LOST_home_cur_season,PTS_away_cur_season,FG_PCT_away_cur_season,FT_PCT_away_cur_season,FG3_PCT_away_cur_season,AST_away_cur_season,REB_away_cur_season,WINRATE_away_cur_season,PTS_LOST_away_cur_season
6/13/2019,41800406,2018,1610612744,110.0,0.488,0.7,0.355,28.0,42.0,1610612761,114.0,0.476,0.793,0.394,25.0,39.0,0,Warriors,Steve Kerr,Raptors,Nick Nurse,109,110,116.75925925925925,0.48747222222222225,0.8018055555555558,0.37981481481481466,29.12962962962963,45.62962962962962,0.6666666666666664,111.20370370370371,112.77064220183486,0.4681559633027522,0.8124311926605506,0.35968807339449527,24.57798165137614,44.62385321100919,0.6972477064220184,106.61467889908256
6/10/2019,41800405,2018,1610612761,105.0,0.447,0.778,0.25,19.0,43.0,1610612744,106.0,0.463,0.714,0.476,27.0,37.0,0,Raptors,Nick Nurse,Warriors,Steve Kerr,109,108,112.8425925925926,0.46835185185185174,0.8127500000000002,0.3607037037037035,24.629629629629626,44.63888888888891,0.7037037037037037,106.62037037037037,116.85981308411215,0.4877009345794393,0.8026261682242993,0.37891588785046715,29.149532710280372,45.710280373831765,0.6635514018691586,111.26168224299066
6/7/2019,41800404,2018,1610612744,92.0,0.449,0.667,0.296,26.0,42.0,1610612761,105.0,0.419,0.958,0.313,22.0,39.0,0,Warriors,Steve Kerr,Raptors,Nick Nurse,107,108,117.09433962264151,0.4880660377358491,0.8039056603773588,0.37969811320754704,29.17924528301887,45.745283018867916,0.6698113207547167,111.32075471698113,112.91588785046729,0.46881308411214945,0.8113925233644861,0.36114953271028016,24.65420560747663,44.69158878504675,0.7009345794392523,106.75700934579439
6/5/2019,41800403,2018,1610612744,109.0,0.396,0.833,0.333,25.0,41.0,1610612761,123.0,0.524,0.952,0.447,30.0,40.0,0,Warriors,Steve Kerr,Raptors,Nick Nurse,106,107,117.17142857142858,0.4889428571428572,0.8036285714285717,0.380142857142857,29.21904761904762,45.790476190476184,0.6761904761904759,111.20952380952382,112.82075471698113,0.46829245283018855,0.8100660377358493,0.3603396226415092,24.603773584905657,44.73584905660379,0.6981132075471698,106.73584905660377
6/2/2019,41800402,2018,1610612761,104.0,0.372,0.885,0.289,17.0,49.0,1610612744,109.0,0.463,0.87,0.382,34.0,42.0,0,Raptors,Nick Nurse,Warriors,Steve Kerr,106,105,112.9047619047619,0.4692095238095237,0.809352380952381,0.3610190476190474,24.67619047619047,44.69523809523811,0.7047619047619048,106.71428571428571,117.25,0.48919230769230776,0.8029903846153849,0.3801249999999999,29.173076923076923,45.826923076923066,0.6730769230769228,111.27884615384616
5/30/2019,41800401,2018,1610612761,118.0,0.506,0.844,0.394,25.0,36.0,1610612744,109.0,0.436,0.935,0.387,29.0,38.0,1,Raptors,Nick Nurse,Warriors,Steve Kerr,105,104,112.85576923076923,0.4688557692307691,0.809019230769231,0.36070192307692284,24.67307692307692,44.778846153846175,0.7019230769230769,106.6923076923077,117.33009708737865,0.4897087378640777,0.8017087378640779,0.38005825242718433,29.174757281553397,45.902912621359214,0.6796116504854366,111.2135922330097
5/25/2019,41800306,2018,1610612761,100.0,0.486,0.727,0.444,20.0,38.0,1610612749,94.0,0.4,0.71,0.353,19.0,42.0,1,Raptors,Nick Nurse,Bucks,Mike Budenholzer,104,101,112.98058252427184,0.46868932038834943,0.8098155339805827,0.3598932038834949,24.718446601941743,44.84466019417477,0.6990291262135923,106.81553398058253,117.83,0.47381999999999985,0.7625999999999994,0.35304999999999986,26.02,50.29,0.73,108.48
5/23/2019,41800305,2018,1610612749,99.0,0.452,0.722,0.323,26.0,53.0,1610612761,105.0,0.369,0.806,0.419,19.0,45.0,0,Bucks,Mike Budenholzer,Raptors,Nick Nurse,100,103,118.02020202020202,0.4740404040404039,0.7630101010101004,0.3533535353535352,26.02020202020202,50.26262626262626,0.7373737373737373,108.51515151515152,113.05882352941177,0.46966666666666657,0.8098529411764708,0.35931372549019586,24.774509803921564,44.843137254901976,0.696078431372549,106.8921568627451
5/21/2019,41800304,2018,1610612761,120.0,0.471,0.889,0.341,32.0,44.0,1610612749,102.0,0.463,0.654,0.314,30.0,40.0,1,Raptors,Nick Nurse,Bucks,Mike Budenholzer,102,99,112.99009900990099,0.4696534653465346,0.8090693069306933,0.35949504950495026,24.702970297029697,44.85148514851487,0.693069306930693,106.94059405940594,118.18367346938776,0.47415306122448964,0.7641224489795913,0.35375510204081617,25.979591836734695,50.36734693877551,0.7448979591836735,108.39795918367346
5/20/2019,41800314,2018,1610612757,117.0,0.48,0.7,0.39,31.0,38.0,1610612744,119.0,0.465,0.789,0.308,30.0,56.0,0,Trail Blazers,Terry Stotts,Warriors,Steve Kerr,103,103,113.77450980392157,0.46368627450980376,0.806254901960784,0.3634117647058824,22.53921568627451,47.509803921568626,0.6274509803921567,110.31372549019608,117.31372549019608,0.4899509803921569,0.8018333333333335,0.38076470588235284,29.166666666666668,45.803921568627445,0.6764705882352938,111.15686274509804
