GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY,round_number_home,round_number_away,PTS_home_cur_season,FG_PCT_home_cur_season,FT_PCT_home_cur_season,FG3_PCT_home_cur_season,AST_home_cur_season,REB_home_cur_season,WINRATE_home_cur_season,PTS_LOST_home_cur_season,PTS_away_cur_season,FG_PCT_away_cur_season,FT_PCT_away_cur_season,FG3_PCT_away_cur_season,AST_away_cur_season,REB_away_cur_season,WINRATE_away_cur_season,PTS_LOST_away_cur_season
6/8/2018,41700404,2017,1610612739,85.0,0.345,0.68,0.296,21.0,44.0,1610612744,108.0,0.453,1.0,0.368,25.0,44.0,0,Cavaliers,John Beilein,Warriors,Steve Kerr,109,107,108.58333333333333,0.47153703703703703,0.768574074074074,0.3649722222222223,22.574074074074073,42.02777777777777,0.5833333333333337,108.33333333333333,112.93396226415095,0.4987830188679244,0.8095660377358487,0.3814056603773582,28.62264150943396,43.8301886792453,0.7075471698113207,106.34905660377359
6/6/2018,41700403,2017,1610612739,102.0,0.435,0.765,0.29,20.0,47.0,1610612744,110.0,0.519,0.895,0.346,27.0,37.0,0,Cavaliers,John Beilein,Warriors,Steve Kerr,108,106,108.64485981308411,0.4718785046728972,0.7686074766355139,0.3656728971962618,22.598130841121495,41.98130841121495,0.5887850467289724,108.3177570093458,112.96190476190476,0.4985904761904761,0.8087523809523807,0.3817428571428569,28.63809523809524,43.89523809523811,0.7047619047619048,106.39047619047619
6/3/2018,41700402,2017,1610612744,122.0,0.573,0.619,0.417,28.0,41.0,1610612739,103.0,0.411,0.769,0.333,25.0,42.0,1,Warriors,Steve Kerr,Cavaliers,John Beilein,105,107,112.875,0.4978749999999999,0.8105769230769228,0.38140384615384587,28.64423076923077,43.92307692307694,0.7019230769230769,106.42307692307692,108.69811320754717,0.47245283018867923,0.7686037735849055,0.3659811320754718,22.57547169811321,41.98113207547169,0.5943396226415099,108.18867924528301
5/31/2018,41700401,2017,1610612744,124.0,0.511,0.95,0.361,31.0,38.0,1610612739,114.0,0.444,0.727,0.27,18.0,53.0,1,Warriors,Steve Kerr,Cavaliers,John Beilein,104,106,112.76699029126213,0.49774757281553383,0.8092233009708735,0.38160194174757256,28.62135922330097,43.98058252427186,0.6990291262135923,106.3495145631068,108.64761904761905,0.4727238095238095,0.7689999999999998,0.36689523809523816,22.61904761904762,41.876190476190466,0.6000000000000004,108.03809523809524
5/28/2018,41700317,2017,1610612745,92.0,0.4,0.591,0.159,17.0,44.0,1610612744,101.0,0.488,0.5,0.41,25.0,42.0,0,Rockets,Mike D'Antoni,Warriors,Steve Kerr,103,103,111.01960784313725,0.4558039215686276,0.7805882352941177,0.3622647058823528,21.166666666666657,43.31372549019605,0.7745098039215683,103.5,112.88235294117646,0.4978431372549018,0.812254901960784,0.38132352941176445,28.65686274509804,44.00000000000002,0.696078431372549,106.49019607843137
5/27/2018,41700307,2017,1610612738,79.0,0.341,0.737,0.179,18.0,42.0,1610612739,87.0,0.455,0.72,0.257,15.0,41.0,0,Celtics,Brad Stevens,Cavaliers,John Beilein,105,105,103.85576923076923,0.44895192307692305,0.7683942307692304,0.37741346153846145,22.3076923076923,44.096153846153854,0.6730769230769229,100.39423076923077,108.85576923076923,0.47289423076923076,0.7694711538461536,0.36795192307692315,22.692307692307693,41.88461538461537,0.5961538461538466,108.3173076923077
5/26/2018,41700316,2017,1610612744,115.0,0.494,0.684,0.421,26.0,47.0,1610612745,86.0,0.403,0.529,0.385,13.0,38.0,1,Warriors,Steve Kerr,Rockets,Mike D'Antoni,102,102,112.86138613861387,0.49788118811881177,0.8135247524752472,0.3809306930693067,28.683168316831683,43.97029702970299,0.693069306930693,106.6930693069307,111.26732673267327,0.45632673267326745,0.7830792079207921,0.3620396039603959,21.24752475247524,43.36633663366334,0.7821782178217819,103.38613861386139
5/25/2018,41700306,2017,1610612739,109.0,0.471,0.818,0.391,16.0,44.0,1610612738,99.0,0.514,0.55,0.429,25.0,31.0,1,Cavaliers,John Beilein,Celtics,Brad Stevens,104,104,108.85436893203884,0.4729126213592233,0.7689999999999998,0.36772815533980596,22.75728155339806,41.864077669902905,0.5922330097087383,108.40776699029126,103.90291262135922,0.4483203883495145,0.7705145631067959,0.3769126213592232,22.281553398058243,44.223300970873794,0.6796116504854367,100.31067961165049
5/24/2018,41700315,2017,1610612745,98.0,0.372,0.844,0.302,12.0,40.0,1610612744,94.0,0.444,0.87,0.385,18.0,41.0,1,Rockets,Mike D'Antoni,Warriors,Steve Kerr,101,101,111.4,0.45717000000000013,0.7824700000000001,0.3626399999999999,21.33999999999999,43.39999999999997,0.7799999999999997,103.48,113.05,0.49841999999999986,0.8129599999999997,0.3808899999999998,28.79,44.00000000000002,0.7,106.78
5/23/2018,41700305,2017,1610612738,96.0,0.365,0.913,0.333,18.0,45.0,1610612739,83.0,0.419,0.632,0.265,17.0,39.0,1,Celtics,Brad Stevens,Cavaliers,John Beilein,103,103,103.98039215686275,0.4491372549019607,0.7691176470588232,0.3773431372549019,22.323529411764696,44.215686274509814,0.6764705882352939,100.48039215686275,109.1078431372549,0.47344117647058825,0.7703431372549017,0.36873529411764716,22.813725490196077,41.89215686274509,0.5980392156862749,108.52941176470588
5/22/2018,41700314,2017,1610612744,92.0,0.393,0.929,0.333,14.0,49.0,1610612745,95.0,0.39,0.852,0.316,12.0,41.0,0,Warriors,Steve Kerr,Rockets,Mike D'Antoni,100,100,113.26262626262626,0.4994848484848483,0.8117878787878784,0.38137373737373714,28.939393939393938,43.94949494949497,0.7070707070707071,106.8989898989899,111.56565656565657,0.45784848484848495,0.7817676767676769,0.363111111111111,21.434343434343425,43.424242424242394,0.7777777777777775,103.5959595959596
5/21/2018,41700304,2017,1610612739,111.0,0.506,0.724,0.348,15.0,47.0,1610612738,102.0,0.412,0.767,0.321,21.0,37.0,1,Cavaliers,John Beilein,Celtics,Brad Stevens,102,102,109.08910891089108,0.47311881188118815,0.7708019801980195,0.36894059405940605,22.89108910891089,41.841584158415834,0.5940594059405945,108.5940594059406,104.0,0.4495049504950494,0.7691386138613859,0.37790099009900985,22.336633663366328,44.287128712871294,0.683168316831683,100.37623762376238
5/20/2018,41700313,2017,1610612744,126.0,0.522,0.944,0.406,20.0,49.0,1610612745,85.0,0.395,0.769,0.324,19.0,41.0,1,Warriors,Steve Kerr,Rockets,Mike D'Antoni,99,99,113.13265306122449,0.4992551020408162,0.8104387755102037,0.38112244897959163,29.03061224489796,43.897959183673485,0.7040816326530612,107.12244897959184,111.83673469387755,0.4584897959183674,0.7818979591836736,0.36351020408163254,21.45918367346938,43.448979591836704,0.7857142857142855,103.36734693877551
5/19/2018,41700303,2017,1610612739,116.0,0.487,0.833,0.5,23.0,45.0,1610612738,86.0,0.392,0.786,0.273,16.0,34.0,1,Cavaliers,John Beilein,Celtics,Brad Stevens,101,101,109.02,0.47298,0.7701799999999998,0.3676300000000001,22.89,41.80999999999999,0.5900000000000004,108.82,104.18,0.45007999999999987,0.7689699999999998,0.3789499999999999,22.39999999999999,44.39000000000001,0.6899999999999998,100.22
5/16/2018,41700312,2017,1610612745,127.0,0.511,0.778,0.381,23.0,47.0,1610612744,105.0,0.459,0.818,0.3,21.0,36.0,1,Rockets,Mike D'Antoni,Warriors,Steve Kerr,98,98,111.68041237113403,0.4579484536082475,0.781938144329897,0.36332989690721634,21.443298969072156,43.41237113402059,0.7835051546391749,103.35051546391753,113.21649484536083,0.4996701030927833,0.8103608247422677,0.38195876288659775,29.11340206185567,43.97938144329899,0.711340206185567,106.91752577319588
5/15/2018,41700302,2017,1610612738,107.0,0.435,0.85,0.323,24.0,46.0,1610612739,94.0,0.463,0.588,0.323,18.0,45.0,1,Celtics,Brad Stevens,Cavaliers,John Beilein,100,100,104.15151515151516,0.4502323232323231,0.768151515151515,0.3795151515151514,22.383838383838373,44.373737373737384,0.6868686868686867,100.28282828282828,109.17171717171718,0.4730808080808081,0.7720202020202018,0.3680808080808082,22.939393939393938,41.77777777777777,0.5959595959595964,108.83838383838383
5/14/2018,41700311,2017,1610612745,106.0,0.459,0.714,0.351,18.0,42.0,1610612744,119.0,0.525,0.88,0.394,24.0,37.0,0,Rockets,Mike D'Antoni,Warriors,Steve Kerr,97,97,111.73958333333333,0.45793750000000005,0.7826458333333334,0.3634583333333332,21.479166666666657,43.42708333333331,0.7916666666666664,103.1875,113.15625,0.49940624999999983,0.8096354166666663,0.3818333333333332,29.166666666666668,44.05208333333335,0.7083333333333334,106.92708333333333
5/13/2018,41700301,2017,1610612738,108.0,0.512,0.846,0.367,27.0,48.0,1610612739,83.0,0.36,0.85,0.154,18.0,40.0,1,Celtics,Brad Stevens,Cavaliers,John Beilein,99,99,104.11224489795919,0.4496020408163264,0.7673571428571426,0.37964285714285706,22.336734693877542,44.33673469387756,0.683673469387755,100.45918367346938,109.43877551020408,0.474234693877551,0.7712244897959182,0.37026530612244907,22.989795918367346,41.79591836734693,0.602040816326531,108.84693877551021
5/9/2018,41700215,2017,1610612738,114.0,0.447,0.756,0.35,18.0,39.0,1610612755,112.0,0.488,0.774,0.381,26.0,48.0,1,Celtics,Brad Stevens,76ers,Brett Brown,98,97,104.01030927835052,0.4496288659793813,0.7674742268041235,0.3799484536082473,22.381443298969064,44.3917525773196,0.6804123711340204,100.34020618556701,109.57291666666667,0.46746875000000027,0.7547916666666664,0.3643020833333333,26.822916666666668,47.614583333333314,0.6145833333333334,105.33333333333333
5/8/2018,41700225,2017,1610612745,112.0,0.482,0.824,0.462,21.0,40.0,1610612762,102.0,0.469,0.762,0.357,24.0,41.0,1,Rockets,Mike D'Antoni,Jazz,Quin Snyder,96,96,111.73684210526316,0.4576842105263158,0.7822105263157895,0.3624210526315788,21.48421052631578,43.46315789473682,0.789473684210526,103.2,104.22105263157894,0.4617684210526316,0.7728421052631577,0.3644315789473683,22.178947368421063,43.526315789473685,0.589473684210526,100.28421052631583
5/8/2018,41700235,2017,1610612744,113.0,0.485,0.833,0.259,35.0,52.0,1610612740,104.0,0.466,0.75,0.417,26.0,44.0,1,Warriors,Steve Kerr,Pelicans,Alvin Gentry,96,95,113.15789473684211,0.4995578947368419,0.8093894736842102,0.38312631578947354,29.105263157894736,43.9684210526316,0.7052631578947368,106.9578947368421,111.23404255319147,0.48185106382978726,0.7744999999999996,0.35740425531914904,26.53191489361702,44.30851063829789,0.5744680851063831,110.53191489361703
5/7/2018,41700214,2017,1610612755,103.0,0.404,0.769,0.269,24.0,53.0,1610612738,92.0,0.413,0.731,0.344,16.0,42.0,1,76ers,Brett Brown,Celtics,Brad Stevens,96,97,109.6421052631579,0.46813684210526335,0.7546421052631577,0.36530526315789474,26.852631578947367,47.55789473684209,0.6105263157894737,105.47368421052632,104.13541666666667,0.4500104166666665,0.7678541666666665,0.38032291666666657,22.447916666666657,44.41666666666668,0.6874999999999999,100.3125
5/7/2018,41700204,2017,1610612739,128.0,0.595,0.8,0.462,29.0,37.0,1610612761,93.0,0.456,0.739,0.267,19.0,32.0,1,Cavaliers,John Beilein,Raptors,Nick Nurse,98,97,109.24742268041237,0.47298969072164954,0.7709278350515463,0.369319587628866,22.927835051546392,41.84536082474226,0.5979381443298972,109.01030927835052,111.28125,0.47239583333333335,0.7888020833333335,0.3574479166666666,24.06249999999999,43.62500000000002,0.6874999999999999,104.39583333333333
5/6/2018,41700234,2017,1610612740,92.0,0.364,0.8,0.154,17.0,51.0,1610612744,118.0,0.484,0.833,0.333,28.0,45.0,0,Pelicans,Alvin Gentry,Warriors,Steve Kerr,94,95,111.44086021505375,0.48311827956989256,0.7742258064516127,0.3595913978494624,26.634408602150536,44.236559139784966,0.5806451612903227,110.45161290322581,113.1063829787234,0.49972340425531897,0.8091382978723402,0.38365957446808496,29.117021276595743,43.95744680851066,0.7021276595744681,107.11702127659575
5/6/2018,41700224,2017,1610612762,87.0,0.386,0.8,0.241,16.0,45.0,1610612745,100.0,0.42,0.941,0.263,15.0,49.0,0,Jazz,Quin Snyder,Rockets,Mike D'Antoni,95,95,104.40425531914893,0.4625744680851064,0.7725531914893614,0.3657446808510637,22.24468085106384,43.51063829787234,0.5957446808510636,100.28723404255324,111.86170212765957,0.4580851063829787,0.7805212765957447,0.3634787234042552,21.553191489361694,43.40425531914891,0.7872340425531912,103.37234042553192
5/5/2018,41700213,2017,1610612755,98.0,0.392,0.722,0.3,23.0,50.0,1610612738,101.0,0.451,0.643,0.263,19.0,49.0,0,76ers,Brett Brown,Celtics,Brad Stevens,95,96,109.76595744680851,0.46894680851063847,0.7549893617021275,0.36600000000000005,26.893617021276597,47.531914893617,0.6170212765957447,105.52127659574468,104.16842105263157,0.44999999999999984,0.7691684210526314,0.381557894736842,22.48421052631578,44.36842105263159,0.6842105263157893,100.33684210526316
5/5/2018,41700203,2017,1610612739,105.0,0.481,0.8,0.36,18.0,36.0,1610612761,103.0,0.467,0.8,0.394,14.0,41.0,1,Cavaliers,John Beilein,Raptors,Nick Nurse,97,96,109.29166666666667,0.47290625000000003,0.7706249999999999,0.3694166666666667,22.979166666666668,41.90624999999999,0.5937500000000003,109.07291666666667,111.36842105263158,0.4724526315789474,0.7886842105263159,0.35706315789473675,24.16842105263157,43.652631578947386,0.694736842105263,104.38947368421053
5/4/2018,41700233,2017,1610612740,119.0,0.5,0.75,0.452,36.0,54.0,1610612744,100.0,0.38,0.808,0.29,22.0,44.0,1,Pelicans,Alvin Gentry,Warriors,Steve Kerr,93,94,111.35869565217389,0.4829347826086957,0.7744891304347823,0.3585869565217392,26.532608695652176,44.13043478260871,0.5760869565217392,110.56521739130434,113.24731182795699,0.5010107526881719,0.8091505376344081,0.38466666666666655,29.193548387096776,43.956989247311846,0.7096774193548387,106.98924731182795
5/4/2018,41700223,2017,1610612762,92.0,0.417,0.733,0.379,17.0,43.0,1610612745,113.0,0.488,0.9,0.306,26.0,41.0,0,Jazz,Quin Snyder,Rockets,Mike D'Antoni,94,94,104.53763440860214,0.4630645161290322,0.7729784946236556,0.3656021505376343,22.301075268817215,43.516129032258064,0.6021505376344084,100.15053763440864,111.84946236559139,0.4577634408602151,0.7792365591397848,0.3640967741935483,21.505376344086013,43.43010752688169,0.7849462365591395,103.49462365591398
5/3/2018,41700202,2017,1610612761,110.0,0.543,0.909,0.4,26.0,35.0,1610612739,128.0,0.595,0.739,0.423,25.0,34.0,0,Raptors,Nick Nurse,Cavaliers,John Beilein,95,96,111.38297872340425,0.4717021276595745,0.787404255319149,0.3566063829787233,24.148936170212757,43.74468085106385,0.702127659574468,104.13829787234043,109.09473684210526,0.471621052631579,0.770957894736842,0.36885263157894743,22.957894736842107,41.98947368421052,0.5894736842105266,109.06315789473685
