GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY,round_number_home,round_number_away,PTS_home_cur_season,FG_PCT_home_cur_season,FT_PCT_home_cur_season,FG3_PCT_home_cur_season,AST_home_cur_season,REB_home_cur_season,WINRATE_home_cur_season,PTS_LOST_home_cur_season,PTS_away_cur_season,FG_PCT_away_cur_season,FT_PCT_away_cur_season,FG3_PCT_away_cur_season,AST_away_cur_season,REB_away_cur_season,WINRATE_away_cur_season,PTS_LOST_away_cur_season
6/19/2016,41500407,2015,1610612744,89.0,0.386,0.769,0.366,22.0,39.0,1610612739,93.0,0.402,0.84,0.24,17.0,48.0,0,Warriors,Steve Kerr,Cavaliers,John Beilein,113,110,112.85714285714286,0.48012499999999986,0.7537946428571428,0.40536607142857123,27.696428571428573,45.38392857142856,0.8125,104.08928571428571,103.88073394495413,0.4611559633027521,0.7450000000000001,0.3676146788990827,22.440366972477054,43.93577981651376,0.6697247706422016,98.14678899082568
6/16/2016,41500406,2015,1610612739,115.0,0.519,0.781,0.37,24.0,45.0,1610612744,101.0,0.402,0.69,0.385,19.0,35.0,1,Cavaliers,John Beilein,Warriors,Steve Kerr,109,112,103.77777777777777,0.4606203703703702,0.7446666666666667,0.36759259259259275,22.425925925925917,43.925925925925924,0.6666666666666664,98.12037037037037,112.96396396396396,0.4808288288288287,0.7543693693693694,0.40554954954954936,27.774774774774773,45.47747747747747,0.8198198198198198,103.990990990991
6/13/2016,41500405,2015,1610612744,97.0,0.364,0.731,0.326,18.0,43.0,1610612739,112.0,0.53,0.609,0.417,15.0,41.0,0,Warriors,Steve Kerr,Cavaliers,John Beilein,111,108,113.10909090909091,0.481890909090909,0.7545818181818182,0.40627272727272706,27.863636363636363,45.49999999999999,0.8272727272727273,103.91818181818182,103.70093457943925,0.4599719626168222,0.7459345794392525,0.36713084112149547,22.49532710280373,43.953271028037385,0.6635514018691586,98.13084112149532
6/10/2016,41500404,2015,1610612739,97.0,0.469,0.577,0.24,15.0,40.0,1610612744,108.0,0.407,0.806,0.472,23.0,43.0,0,Cavaliers,John Beilein,Warriors,Steve Kerr,107,110,103.76415094339623,0.45988679245283,0.7475283018867925,0.3683301886792454,22.566037735849047,43.990566037735846,0.6698113207547167,98.0377358490566,113.1559633027523,0.48257798165137605,0.7541100917431194,0.40566972477064195,27.908256880733944,45.52293577981651,0.8256880733944955,103.98165137614679
6/8/2016,41500403,2015,1610612739,120.0,0.527,0.706,0.48,23.0,52.0,1610612744,90.0,0.421,0.654,0.273,21.0,32.0,1,Cavaliers,John Beilein,Warriors,Steve Kerr,106,109,103.60952380952381,0.4592476190476188,0.7479238095238097,0.36726666666666685,22.561904761904753,43.91428571428571,0.6666666666666664,98.11428571428571,113.37037037037037,0.4831481481481481,0.7550370370370372,0.4068981481481479,27.97222222222222,45.64814814814814,0.8333333333333334,103.83333333333333
6/5/2016,41500402,2015,1610612744,110.0,0.543,0.7,0.455,26.0,46.0,1610612739,77.0,0.354,0.667,0.217,15.0,34.0,1,Warriors,Steve Kerr,Cavaliers,John Beilein,108,105,113.40186915887851,0.4825887850467289,0.7555514018691589,0.4064485981308409,27.990654205607477,45.6448598130841,0.8317757009345794,104.08411214953271,103.86538461538461,0.46025961538461513,0.7487019230769232,0.36871153846153865,22.634615384615376,44.00961538461539,0.6730769230769228,98.0
6/2/2016,41500401,2015,1610612744,104.0,0.494,0.9,0.333,29.0,41.0,1610612739,89.0,0.381,0.9,0.333,17.0,47.0,1,Warriors,Steve Kerr,Cavaliers,John Beilein,107,104,113.49056603773585,0.48248113207547166,0.754188679245283,0.40714150943396205,27.9811320754717,45.68867924528301,0.8301886792452831,104.22641509433963,104.00970873786407,0.461029126213592,0.7472330097087378,0.36905825242718465,22.689320388349504,43.980582524271846,0.6796116504854366,97.94174757281553
5/30/2016,41500317,2015,1610612744,96.0,0.435,0.625,0.459,20.0,46.0,1610612760,88.0,0.382,0.765,0.259,20.0,47.0,1,Warriors,Steve Kerr,Thunder,Billy Donovan,106,105,113.65714285714286,0.48293333333333327,0.7554190476190477,0.40664761904761876,28.057142857142857,45.685714285714276,0.8285714285714286,104.38095238095238,109.50961538461539,0.47460576923076936,0.7810096153846153,0.3499903846153846,22.60576923076923,48.23076923076925,0.6730769230769229,102.36538461538461
5/28/2016,41500316,2015,1610612760,101.0,0.422,0.688,0.13,16.0,49.0,1610612744,108.0,0.409,0.625,0.467,23.0,44.0,0,Thunder,Billy Donovan,Warriors,Steve Kerr,104,105,109.59223300970874,0.4751165048543691,0.7819126213592232,0.352126213592233,22.66990291262136,48.2233009708738,0.6796116504854367,102.31067961165049,113.71153846153847,0.4836442307692307,0.756673076923077,0.4060673076923074,28.10576923076923,45.701923076923066,0.8269230769230769,104.41346153846153
5/27/2016,41500306,2015,1610612761,87.0,0.418,0.765,0.32,10.0,33.0,1610612739,113.0,0.541,0.762,0.548,22.0,38.0,0,Raptors,Nick Nurse,Cavaliers,John Beilein,109,103,100.61111111111111,0.4450648148148147,0.7703888888888889,0.3508425925925927,18.138888888888896,42.97222222222222,0.6574074074074073,97.36111111111111,103.92156862745098,0.4602450980392155,0.7470882352941177,0.3673039215686276,22.69607843137254,44.03921568627451,0.6764705882352938,98.04901960784314
