TEAM_ID,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD,RETURNTOPLAY,block,SEASON,block2,block3
1610612741,0,22017,6/8/2018,East,Chicago,82,27,55,0.329,17-24,31-Oct,,3,2017,2,5
1610612753,0,22017,6/8/2018,East,Orlando,82,25,57,0.305,17-24,Aug-33,,3,2017,2,5
1610612737,0,22017,6/8/2018,East,Atlanta,82,24,58,0.293,16-25,Aug-33,,3,2017,2,5
1610612738,0,22016,6/12/2017,East,Boston,82,53,29,0.646,30-11,23-18,,1,2016,1,1
1610612739,0,22016,6/12/2017,East,Cleveland,82,51,31,0.622,31-10,20-21,,1,2016,1,1
1610612761,0,22016,6/12/2017,East,Toronto,82,51,31,0.622,28-13,23-18,,1,2016,1,1
1610612764,0,22016,6/12/2017,East,Washington,82,49,33,0.598,30-11,19-22,,1,2016,1,2
1610612737,0,22016,6/12/2017,East,Atlanta,82,43,39,0.524,23-18,20-21,,1,2016,1,2
1610612754,0,22016,6/12/2017,East,Indiana,82,42,40,0.512,29-12,13-28,,2,2016,1,2
1610612749,0,22016,6/12/2017,East,Milwaukee,82,42,40,0.512,23-18,19-22,,2,2016,1,3
1610612741,0,22016,6/12/2017,East,Chicago,82,41,41,0.5,25-16,16-25,,2,2016,1,3
1610612748,0,22016,6/12/2017,East,Miami,82,41,41,0.5,23-18,18-23,,2,2016,2,3
1610612765,0,22016,6/12/2017,East,Detroit,82,37,45,0.451,24-17,13-28,,2,2016,2,4
1610612766,0,22016,6/12/2017,East,Charlotte,82,36,46,0.439,22-19,14-27,,3,2016,2,4
1610612752,0,22016,6/12/2017,East,New York,82,31,51,0.378,19-22,29-Dec,,3,2016,2,4
1610612753,0,22016,6/12/2017,East,Orlando,82,29,53,0.354,16-25,13-28,,3,2016,2,5
1610612755,0,22016,6/12/2017,East,Philadelphia,82,28,54,0.341,17-24,30-Nov,,3,2016,2,5
1610612751,0,22016,6/12/2017,East,Brooklyn,82,20,62,0.244,13-28,Jul-34,,3,2016,2,5
1610612739,0,22015,6/19/2016,East,Cleveland,82,57,25,0.695,33-8,24-17,,1,2015,1,1
1610612761,0,22015,6/19/2016,East,Toronto,82,56,26,0.683,32-9,24-17,,1,2015,1,1
1610612737,0,22015,6/19/2016,East,Atlanta,82,48,34,0.585,27-14,21-20,,1,2015,1,1
1610612738,0,22015,6/19/2016,East,Boston,82,48,34,0.585,28-13,20-21,,1,2015,1,2
1610612766,0,22015,6/19/2016,East,Charlotte,82,48,34,0.585,30-11,18-23,,1,2015,1,2
1610612748,0,22015,6/19/2016,East,Miami,82,48,34,0.585,28-13,20-21,,2,2015,1,2
1610612754,0,22015,6/19/2016,East,Indiana,82,45,37,0.549,26-15,19-22,,2,2015,1,3
1610612765,0,22015,6/19/2016,East,Detroit,82,44,38,0.537,26-15,18-23,,2,2015,1,3
1610612741,0,22015,6/19/2016,East,Chicago,82,42,40,0.512,26-15,16-25,,2,2015,2,3
1610612764,0,22015,6/19/2016,East,Washington,82,41,41,0.5,22-19,19-22,,2,2015,2,4
1610612753,0,22015,6/19/2016,East,Orlando,82,35,47,0.427,23-18,29-Dec,,3,2015,2,4
1610612749,0,22015,6/19/2016,East,Milwaukee,82,33,49,0.402,23-18,31-Oct,,3,2015,2,4
1610612752,0,22015,6/19/2016,East,New York,82,32,50,0.39,18-23,14-27,,3,2015,2,5
1610612751,0,22015,6/19/2016,East,Brooklyn,82,21,61,0.256,14-27,Jul-34,,3,2015,2,5
1610612755,0,22015,6/19/2016,East,Philadelphia,82,10,72,0.122,Jul-34,Mar-38,,3,2015,2,5
1610612737,0,22014,6/16/2015,East,Atlanta,82,60,22,0.732,35-6,25-16,,1,2014,1,1
1610612739,0,22014,6/16/2015,East,Cleveland,82,53,29,0.646,31-10,22-19,,1,2014,1,1
1610612741,0,22014,6/16/2015,East,Chicago,82,50,32,0.61,27-14,23-18,,1,2014,1,1
1610612761,0,22014,6/16/2015,East,Toronto,82,49,33,0.598,27-14,22-19,,1,2014,1,2
1610612764,0,22014,6/16/2015,East,Washington,82,46,36,0.561,29-12,17-24,,1,2014,1,2
1610612749,0,22014,6/16/2015,East,Milwaukee,82,41,41,0.5,23-18,18-23,,2,2014,1,2
1610612738,0,22014,6/16/2015,East,Boston,82,40,42,0.488,21-20,19-22,,2,2014,1,3
1610612751,0,22014,6/16/2015,East,Brooklyn,82,38,44,0.463,19-22,19-22,,2,2014,1,3
1610612754,0,22014,6/16/2015,East,Indiana,82,38,44,0.463,23-18,15-26,,2,2014,2,3
1610612748,0,22014,6/16/2015,East,Miami,82,37,45,0.451,20-21,17-24,,2,2014,2,4
1610612766,0,22014,6/16/2015,East,Charlotte,82,33,49,0.402,19-22,14-27,,3,2014,2,4
1610612765,0,22014,6/16/2015,East,Detroit,82,32,50,0.39,18-23,14-27,,3,2014,2,4
1610612753,0,22014,6/16/2015,East,Orlando,82,25,57,0.305,13-28,29-Dec,,3,2014,2,5
1610612755,0,22014,6/16/2015,East,Philadelphia,82,18,64,0.22,29-Dec,Jun-35,,3,2014,2,5
1610612752,0,22014,6/16/2015,East,New York,82,17,65,0.207,31-Oct,Jul-34,,3,2014,2,5
