,Unnamed: 0,GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY,round_number_home,round_number_away,PTS_home_cur_season,FG_PCT_home_cur_season,FT_PCT_home_cur_season,FG3_PCT_home_cur_season,AST_home_cur_season,REB_home_cur_season,WINRATE_home_cur_season,PTS_LOST_home_cur_season,PTS_away_cur_season,FG_PCT_away_cur_season,FT_PCT_away_cur_season,FG3_PCT_away_cur_season,AST_away_cur_season,REB_away_cur_season,WINRATE_away_cur_season,PTS_LOST_away_cur_season
2335,2335,9/23/2020,41900304,2019,1610612748,112.0,0.429,0.889,0.27,20.0,40.0,1610612738,109.0,0.476,0.81,0.35,28.0,46.0,1,Heat,Erik Spoelstra,Celtics,Brad Stevens,94,94,111.88172043010752,0.4672258064516127,0.78947311827957,0.37592473118279585,25.838709677419356,44.24731182795699,0.6344086021505376,108.25806451612904,112.41935483870968,0.4620537634408602,0.7946344086021502,0.35999999999999976,22.80645161290323,45.88172043010753,0.6666666666666665,105.84946236559139
2336,2336,9/22/2020,41900313,2019,1610612743,114.0,0.548,0.793,0.379,26.0,44.0,1610612747,106.0,0.518,0.636,0.231,27.0,25.0,1,Nuggets,Michael Malone,Lakers,Frank Vogel,97,93,110.125,0.47275000000000006,0.7760937500000001,0.3583125,25.74999999999999,43.84375000000002,0.6145833333333334,108.57291666666667,113.21739130434783,0.4805108695652175,0.7315760869565218,0.3512934782608694,25.434782608695652,45.641304347826086,0.7282608695652174,107.27173913043477
2337,2337,9/20/2020,41900312,2019,1610612747,105.0,0.446,0.947,0.361,23.0,44.0,1610612743,103.0,0.473,0.758,0.333,22.0,31.0,1,Lakers,Frank Vogel,Nuggets,Michael Malone,92,96,113.3076923076923,0.48089010989011,0.7292087912087912,0.351186813186813,25.46153846153846,45.65934065934066,0.7252747252747253,107.3186813186813,110.2,0.4727473684210527,0.7762842105263159,0.35857894736842105,25.789473684210517,43.978947368421075,0.6210526315789474,108.61052631578947
2338,2338,9/19/2020,41900303,2019,1610612748,106.0,0.388,0.824,0.273,21.0,42.0,1610612738,117.0,0.482,0.867,0.346,27.0,50.0,0,Heat,Erik Spoelstra,Celtics,Brad Stevens,93,93,111.94565217391305,0.468086956521739,0.7890978260869567,0.37704347826086965,25.891304347826086,44.27173913043478,0.6413043478260869,108.16304347826087,112.3695652173913,0.4618369565217391,0.7938478260869561,0.36015217391304327,22.760869565217398,45.83695652173913,0.6630434782608694,105.84782608695652
2339,2339,9/18/2020,41900311,2019,1610612747,126.0,0.53,0.73,0.423,33.0,34.0,1610612743,114.0,0.494,0.821,0.346,23.0,37.0,1,Lakers,Frank Vogel,Nuggets,Michael Malone,91,95,113.16666666666667,0.4803444444444445,0.7292,0.35038888888888875,25.377777777777776,45.78888888888889,0.7222222222222222,107.24444444444443,110.15957446808511,0.4725212765957448,0.775808510638298,0.35871276595744683,25.819148936170205,44.05319148936172,0.6276595744680851,108.42553191489361
2340,2340,9/17/2020,41900302,2019,1610612738,101.0,0.5,0.792,0.357,19.0,41.0,1610612748,106.0,0.444,0.857,0.326,27.0,38.0,0,Celtics,Brad Stevens,Heat,Erik Spoelstra,92,92,112.49450549450549,0.4614175824175824,0.7938681318681314,0.36018681318681295,22.802197802197806,45.89010989010989,0.6703296703296702,105.84615384615384,112.01098901098901,0.46835164835164816,0.7883516483516485,0.3776043956043957,25.87912087912088,44.34065934065934,0.6373626373626373,108.24175824175825
2341,2341,9/15/2020,41900301,2019,1610612738,114.0,0.443,0.913,0.357,24.0,37.0,1610612748,117.0,0.471,0.75,0.444,32.0,41.0,0,Celtics,Brad Stevens,Heat,Erik Spoelstra,91,91,112.47777777777777,0.4616222222222222,0.792544444444444,0.360222222222222,22.788888888888895,45.98888888888889,0.6777777777777776,105.72222222222223,111.95555555555555,0.4683222222222221,0.7887777777777779,0.37686666666666674,25.81111111111111,44.37777777777778,0.6333333333333333,108.17777777777778
2342,2342,9/15/2020,41900237,2019,1610612746,89.0,0.378,0.75,0.257,21.0,37.0,1610612743,104.0,0.494,0.938,0.351,22.0,53.0,0,Clippers,Doc Rivers,Nuggets,Michael Malone,91,94,115.0,0.4648888888888887,0.7854777777777777,0.3666333333333334,23.355555555555554,46.94444444444444,0.6444444444444445,109.4888888888889,110.2258064516129,0.47229032258064524,0.7740645161290324,0.35879569892473123,25.86021505376343,43.956989247311846,0.6236559139784946,108.63440860215054
2343,2343,9/13/2020,41900236,2019,1610612743,111.0,0.541,0.704,0.48,26.0,41.0,1610612746,98.0,0.41,0.889,0.37,20.0,37.0,1,Nuggets,Michael Malone,Clippers,Doc Rivers,93,90,110.21739130434783,0.4715434782608697,0.774826086956522,0.3574782608695653,25.858695652173903,43.98913043478263,0.6195652173913043,108.75,115.19101123595506,0.46550561797752793,0.784314606741573,0.36659550561797766,23.39325842696629,47.056179775280896,0.651685393258427,109.47191011235955
2344,2344,9/12/2020,41900225,2019,1610612747,119.0,0.527,0.759,0.514,25.0,50.0,1610612745,96.0,0.371,0.708,0.265,18.0,31.0,1,Lakers,Frank Vogel,Rockets,Mike D'Antoni,90,92,113.10112359550561,0.4798202247191012,0.7288651685393258,0.3485505617977527,25.382022471910112,45.741573033707866,0.7191011235955056,107.37078651685391,116.82417582417582,0.44904395604395614,0.7953956043956044,0.34998901098901114,21.73626373626373,43.78021978021975,0.5934065934065934,113.68131868131869
2345,2345,9/11/2020,41900235,2019,1610612746,105.0,0.42,0.882,0.381,22.0,41.0,1610612743,111.0,0.481,0.84,0.444,20.0,44.0,0,Clippers,Doc Rivers,Nuggets,Michael Malone,89,92,115.30681818181819,0.4660227272727271,0.7832045454545454,0.3664318181818183,23.40909090909091,47.125,0.6590909090909092,109.45454545454545,110.20879120879121,0.47143956043956053,0.7741098901098903,0.3565274725274726,25.923076923076913,43.98901098901101,0.6153846153846154,108.79120879120879
2346,2346,9/11/2020,41900217,2019,1610612761,87.0,0.413,0.895,0.286,17.0,44.0,1610612738,92.0,0.407,0.565,0.237,19.0,44.0,0,Raptors,Nick Nurse,Celtics,Brad Stevens,90,90,112.3932584269663,0.4553146067415731,0.7881348314606741,0.3743033707865169,25.314606741573034,45.62921348314607,0.7191011235955055,106.71910112359551,112.70786516853933,0.4622359550561798,0.7951011235955052,0.36160674157303346,22.83146067415731,46.01123595505618,0.6741573033707864,105.93258426966293
2347,2347,9/10/2020,41900224,2019,1610612745,100.0,0.431,0.769,0.424,24.0,26.0,1610612747,110.0,0.489,0.938,0.3,30.0,52.0,0,Rockets,Mike D'Antoni,Lakers,Frank Vogel,91,89,117.0111111111111,0.44924444444444456,0.7956888888888888,0.34916666666666685,21.711111111111105,43.977777777777746,0.6,113.72222222222223,113.13636363636364,0.4797159090909092,0.7264886363636364,0.34910227272727257,25.329545454545453,45.67045454545455,0.7159090909090909,107.45454545454544
2348,2348,9/9/2020,41900216,2019,1610612738,122.0,0.44,0.833,0.413,32.0,58.0,1610612761,125.0,0.436,0.72,0.404,22.0,46.0,0,Celtics,Brad Stevens,Raptors,Nick Nurse,89,89,112.60227272727273,0.4624886363636364,0.7946704545454542,0.36102272727272705,22.727272727272734,45.875,0.6818181818181818,105.7159090909091,112.25,0.45553409090909097,0.7889090909090908,0.3739659090909091,25.352272727272727,45.625,0.7159090909090908,106.54545454545455
2349,2349,9/9/2020,41900234,2019,1610612743,85.0,0.397,0.846,0.333,19.0,38.0,1610612746,96.0,0.418,0.733,0.286,19.0,41.0,0,Nuggets,Michael Malone,Clippers,Doc Rivers,91,88,110.4888888888889,0.4722666666666668,0.7733111111111113,0.35678888888888893,25.99999999999999,44.05555555555557,0.6222222222222222,108.93333333333334,115.52873563218391,0.466574712643678,0.7837816091954022,0.36735632183908057,23.459770114942533,47.195402298850574,0.6551724137931035,109.73563218390805
2350,2350,9/8/2020,41900205,2019,1610612749,94.0,0.363,0.731,0.273,20.0,41.0,1610612748,103.0,0.479,0.917,0.355,21.0,48.0,0,Bucks,Mike Budenholzer,Heat,Erik Spoelstra,91,90,118.14444444444445,0.47758888888888895,0.7400888888888889,0.35626666666666673,25.72222222222222,50.9888888888889,0.7555555555555555,108.75555555555556,112.0561797752809,0.4682022471910111,0.7873370786516855,0.3771123595505619,25.865168539325843,44.337078651685395,0.6292134831460674,108.33707865168539
2351,2351,9/8/2020,41900223,2019,1610612745,102.0,0.469,1.0,0.4,23.0,30.0,1610612747,112.0,0.551,0.696,0.333,25.0,43.0,0,Rockets,Mike D'Antoni,Lakers,Frank Vogel,90,88,117.17977528089888,0.44902247191011246,0.7933932584269663,0.3485955056179777,21.696629213483142,44.13483146067413,0.6067415730337079,113.74157303370787,113.14942528735632,0.47889655172413803,0.7268390804597701,0.34928735632183894,25.333333333333332,45.701149425287355,0.7126436781609196,107.51724137931032
2352,2352,9/7/2020,41900215,2019,1610612761,89.0,0.388,0.846,0.3,19.0,36.0,1610612738,111.0,0.494,0.889,0.324,23.0,45.0,0,Raptors,Nick Nurse,Celtics,Brad Stevens,88,88,112.51724137931035,0.45631034482758626,0.7882528735632183,0.374816091954023,25.42528735632184,45.735632183908045,0.7241379310344827,106.49425287356321,112.62068965517241,0.46212643678160925,0.7935862068965515,0.3614482758620687,22.724137931034488,45.88505747126437,0.6781609195402298,105.9080459770115
2353,2353,9/7/2020,41900233,2019,1610612743,107.0,0.468,0.8,0.324,32.0,36.0,1610612746,113.0,0.547,0.769,0.355,23.0,41.0,0,Nuggets,Michael Malone,Clippers,Doc Rivers,90,87,110.52808988764045,0.4723146067415731,0.7730112359550564,0.35715730337078655,25.93258426966291,44.14606741573035,0.6292134831460674,108.88764044943821,115.55813953488372,0.4656395348837208,0.7839534883720929,0.3675000000000001,23.465116279069772,47.26744186046511,0.6511627906976745,109.76744186046511
2354,2354,9/6/2020,41900204,2019,1610612748,115.0,0.444,0.9,0.362,33.0,41.0,1610612749,118.0,0.489,0.773,0.314,25.0,46.0,0,Heat,Erik Spoelstra,Bucks,Mike Budenholzer,89,90,112.02272727272727,0.4684772727272726,0.7860568181818182,0.377284090909091,25.78409090909091,44.375,0.6363636363636364,108.22727272727273,118.14606741573034,0.4774606741573034,0.7397191011235956,0.35674157303370796,25.730337078651687,51.04494382022473,0.7528089887640449,108.68539325842697
2355,2355,9/6/2020,41900222,2019,1610612747,117.0,0.566,0.611,0.444,30.0,41.0,1610612745,109.0,0.449,0.739,0.415,22.0,35.0,1,Lakers,Frank Vogel,Rockets,Mike D'Antoni,87,89,113.1046511627907,0.4778837209302326,0.7281860465116279,0.34818604651162777,25.27906976744186,45.75581395348837,0.7093023255813954,107.49999999999999,117.27272727272727,0.4490227272727274,0.7940113636363635,0.34784090909090926,21.693181818181813,44.23863636363633,0.6136363636363636,113.70454545454545
2356,2356,9/5/2020,41900214,2019,1610612738,93.0,0.44,0.741,0.2,18.0,45.0,1610612761,100.0,0.395,0.789,0.386,23.0,41.0,0,Celtics,Brad Stevens,Raptors,Nick Nurse,87,87,112.84883720930233,0.46238372093023267,0.7941976744186043,0.36332558139534854,22.779069767441865,45.895348837209305,0.6860465116279069,105.97674418604652,112.66279069767442,0.45702325581395353,0.7882441860465115,0.3746860465116279,25.453488372093023,45.7906976744186,0.7209302325581395,106.65116279069767
2357,2357,9/5/2020,41900232,2019,1610612746,101.0,0.409,0.69,0.281,20.0,52.0,1610612743,110.0,0.451,0.765,0.375,18.0,45.0,0,Clippers,Doc Rivers,Nuggets,Michael Malone,86,89,115.72941176470589,0.466305882352941,0.7850588235294117,0.36851764705882367,23.505882352941182,47.211764705882345,0.6588235294117648,109.76470588235294,110.5340909090909,0.4725568181818183,0.7731022727272729,0.35695454545454547,26.022727272727263,44.13636363636365,0.625,108.97727272727273
2358,2358,9/4/2020,41900203,2019,1610612748,115.0,0.449,0.794,0.383,27.0,49.0,1610612749,100.0,0.42,0.714,0.297,23.0,44.0,1,Heat,Erik Spoelstra,Bucks,Mike Budenholzer,88,89,111.98850574712644,0.4687011494252872,0.7859655172413794,0.37721839080459774,25.770114942528735,44.32183908045977,0.632183908045977,108.32183908045977,118.35227272727273,0.4781136363636364,0.7400113636363638,0.3574204545454547,25.761363636363637,51.12500000000001,0.7613636363636364,108.61363636363636
2359,2359,9/4/2020,41900221,2019,1610612747,97.0,0.422,0.842,0.289,18.0,41.0,1610612745,112.0,0.481,0.741,0.359,19.0,41.0,0,Lakers,Frank Vogel,Rockets,Mike D'Antoni,86,88,113.29411764705883,0.47854117647058836,0.7268470588235294,0.3488823529411763,25.36470588235294,45.811764705882354,0.7176470588235294,107.44705882352939,117.33333333333333,0.4486551724137932,0.7946206896551723,0.34771264367816107,21.724137931034477,44.27586206896549,0.6091954022988506,113.89655172413794
2360,2360,9/3/2020,41900213,2019,1610612738,103.0,0.47,0.762,0.31,21.0,44.0,1610612761,104.0,0.466,0.563,0.325,23.0,39.0,0,Celtics,Brad Stevens,Raptors,Nick Nurse,86,86,112.96470588235294,0.4622941176470589,0.794576470588235,0.3639529411764703,22.800000000000004,45.91764705882353,0.6941176470588234,106.0,112.76470588235294,0.45691764705882354,0.7908941176470586,0.37527058823529413,25.48235294117647,45.870588235294115,0.7176470588235294,106.69411764705882
2361,2361,9/3/2020,41900231,2019,1610612746,120.0,0.571,0.824,0.417,23.0,45.0,1610612743,97.0,0.422,0.667,0.25,20.0,40.0,1,Clippers,Doc Rivers,Nuggets,Michael Malone,85,88,115.67857142857143,0.4650595238095237,0.784595238095238,0.3679404761904763,23.511904761904766,47.238095238095234,0.6547619047619049,109.91666666666667,110.6896551724138,0.4731379310344829,0.7743218390804599,0.35818390804597705,26.091954022988496,44.18390804597702,0.632183908045977,108.85057471264368
2362,2362,9/2/2020,41900202,2019,1610612749,114.0,0.435,0.846,0.28,16.0,50.0,1610612748,116.0,0.457,0.781,0.378,22.0,38.0,0,Bucks,Mike Budenholzer,Heat,Erik Spoelstra,88,87,118.40229885057471,0.4786091954022989,0.738793103448276,0.35831034482758634,25.873563218390803,51.13793103448277,0.7701149425287356,108.52873563218391,111.94186046511628,0.4688372093023254,0.7860232558139535,0.3772093023255815,25.813953488372093,44.395348837209305,0.627906976744186,108.25581395348837
2363,2363,9/2/2020,41900177,2019,1610612745,104.0,0.398,0.895,0.347,18.0,44.0,1610612760,102.0,0.461,0.762,0.471,24.0,46.0,1,Rockets,Mike D'Antoni,Thunder,Billy Donovan,87,85,117.48837209302326,0.4492441860465117,0.793453488372093,0.3477209302325583,21.767441860465112,44.27906976744183,0.6046511627906976,114.03488372093024,109.70238095238095,0.4653214285714286,0.788309523809524,0.35165476190476175,21.34523809523809,43.678571428571416,0.6071428571428572,108.47619047619048
2364,2364,9/1/2020,41900212,2019,1610612761,99.0,0.4,0.842,0.275,25.0,41.0,1610612738,102.0,0.421,0.92,0.395,18.0,44.0,0,Raptors,Nick Nurse,Celtics,Brad Stevens,85,85,112.92857142857143,0.4575952380952381,0.7902857142857141,0.37646428571428575,25.488095238095237,45.92857142857143,0.7261904761904762,106.75,113.0952380952381,0.4627857142857144,0.793083333333333,0.3635833333333331,22.85714285714286,45.9404761904762,0.6904761904761904,106.08333333333333
2365,2365,9/1/2020,41900167,2019,1610612743,80.0,0.373,0.769,0.258,21.0,46.0,1610612762,78.0,0.38,0.667,0.235,16.0,48.0,1,Nuggets,Michael Malone,Jazz,Quin Snyder,87,86,111.04651162790698,0.4743023255813955,0.7743837209302327,0.3593488372093024,26.151162790697665,44.16279069767443,0.627906976744186,109.20930232558139,111.63529411764706,0.47387058823529427,0.7792941176470586,0.3807411764705881,22.388235294117646,44.4,0.5764705882352937,109.96470588235294
2366,2366,8/31/2020,41900201,2019,1610612749,104.0,0.493,0.538,0.457,22.0,34.0,1610612748,115.0,0.464,0.926,0.387,21.0,46.0,0,Bucks,Mike Budenholzer,Heat,Erik Spoelstra,87,86,118.56976744186046,0.4784418604651163,0.7411279069767442,0.35716279069767454,25.91860465116279,51.33720930232559,0.7790697674418605,108.45348837209302,111.90588235294118,0.4688941176470587,0.7843764705882352,0.37709411764705886,25.870588235294118,44.3764705882353,0.6235294117647059,108.30588235294118
2367,2367,8/31/2020,41900176,2019,1610612760,104.0,0.427,0.889,0.333,17.0,51.0,1610612745,100.0,0.452,0.75,0.341,19.0,41.0,1,Thunder,Billy Donovan,Rockets,Mike D'Antoni,84,86,109.7710843373494,0.46578313253012055,0.787096385542169,0.351879518072289,21.39759036144578,43.590361445783124,0.6024096385542169,108.57831325301204,117.69411764705882,0.4492117647058824,0.7939647058823529,0.34780000000000016,21.799999999999997,44.3176470588235,0.6117647058823529,114.15294117647059
2368,2368,8/30/2020,41900211,2019,1610612761,94.0,0.369,0.759,0.25,22.0,40.0,1610612738,112.0,0.47,0.81,0.436,25.0,50.0,0,Raptors,Nick Nurse,Celtics,Brad Stevens,84,84,113.1566265060241,0.4586626506024097,0.7906626506024095,0.37798795180722894,25.53012048192771,46.0,0.7349397590361446,106.6867469879518,113.10843373493977,0.46269879518072304,0.7928795180722887,0.36271084337349374,22.831325301204824,45.89156626506025,0.6867469879518071,106.2289156626506
2369,2369,8/30/2020,41900156,2019,1610612742,97.0,0.422,0.588,0.297,20.0,42.0,1610612746,111.0,0.484,0.923,0.379,22.0,52.0,0,Mavericks,Rick Carlisle,Clippers,Doc Rivers,89,84,116.57954545454545,0.46043181818181816,0.7733181818181822,0.3648409090909091,24.443181818181817,46.875,0.5568181818181817,112.60227272727273,115.73493975903614,0.4648313253012047,0.7829277108433734,0.36780722891566275,23.530120481927717,47.18072289156626,0.6506024096385544,110.07228915662651
2370,2370,8/30/2020,41900166,2019,1610612762,107.0,0.453,0.7,0.5,20.0,30.0,1610612743,119.0,0.549,0.885,0.5,22.0,43.0,0,Jazz,Quin Snyder,Nuggets,Michael Malone,85,86,111.69047619047619,0.4741190476190477,0.780238095238095,0.37932142857142837,22.416666666666668,44.57142857142857,0.583333333333333,109.85714285714286,110.95294117647059,0.47342352941176485,0.7730823529411766,0.3576941176470589,26.19999999999999,44.17647058823531,0.6235294117647059,109.23529411764706
2371,2371,8/29/2020,41900105,2019,1610612749,118.0,0.455,0.815,0.356,27.0,56.0,1610612753,104.0,0.394,0.714,0.366,22.0,47.0,1,Bucks,Mike Budenholzer,Magic,Steve Clifford,86,87,118.5764705882353,0.4787176470588236,0.7402588235294119,0.35717647058823543,25.905882352941177,51.282352941176484,0.7764705882352941,108.50588235294117,106.76744186046511,0.4401976744186046,0.7653604651162789,0.33982558139534896,23.953488372093023,44.430232558139544,0.4418604651162791,108.1046511627907
2372,2372,8/29/2020,41900175,2019,1610612745,114.0,0.43,0.643,0.396,28.0,55.0,1610612760,80.0,0.315,0.652,0.152,11.0,58.0,1,Rockets,Mike D'Antoni,Thunder,Billy Donovan,85,83,117.73809523809524,0.4494404761904763,0.7957619047619047,0.34722619047619063,21.726190476190474,44.19047619047616,0.6071428571428571,114.55952380952381,110.13414634146342,0.4676219512195123,0.7887439024390246,0.3543170731707316,21.524390243902435,43.414634146341456,0.6097560975609756,108.51219512195122
2373,2373,8/29/2020,41900145,2019,1610612747,131.0,0.545,0.808,0.389,27.0,41.0,1610612757,122.0,0.473,0.808,0.481,20.0,43.0,1,Lakers,Frank Vogel,Trail Blazers,Terry Stotts,85,87,113.08333333333333,0.47775000000000006,0.7258809523809524,0.3484047619047618,25.345238095238095,45.86904761904762,0.7142857142857143,107.2738095238095,113.94186046511628,0.46158139534883685,0.7926976744186046,0.3713604651162792,20.55813953488372,45.17441860465118,0.4418604651162791,115.9186046511628
2374,2374,8/25/2020,41900165,2019,1610612743,117.0,0.506,0.938,0.457,22.0,38.0,1610612762,107.0,0.5,0.813,0.471,23.0,35.0,1,Nuggets,Michael Malone,Jazz,Quin Snyder,85,84,110.88095238095238,0.47303571428571445,0.7711190476190476,0.3565119047619048,26.24999999999999,44.250000000000014,0.6190476190476191,109.26190476190476,111.74698795180723,0.47380722891566274,0.7798433734939756,0.3782168674698793,22.40963855421687,44.6867469879518,0.5903614457831322,109.7710843373494
2375,2375,8/25/2020,41900155,2019,1610612746,154.0,0.631,0.765,0.629,28.0,49.0,1610612742,111.0,0.447,0.697,0.324,19.0,31.0,1,Clippers,Doc Rivers,Mavericks,Rick Carlisle,83,88,115.26829268292683,0.46280487804878034,0.7831463414634146,0.3646219512195123,23.475609756097565,47.15853658536585,0.6463414634146344,110.0609756097561,116.64367816091954,0.4605862068965517,0.774195402298851,0.36531034482758623,24.50574712643678,47.05747126436782,0.5632183908045976,112.1264367816092
2376,2376,8/24/2020,41900104,2019,1610612753,106.0,0.414,0.8,0.4,26.0,43.0,1610612749,121.0,0.495,0.667,0.415,29.0,49.0,0,Magic,Steve Clifford,Bucks,Mike Budenholzer,86,85,106.7764705882353,0.4405058823529411,0.7649529411764704,0.3391176470588237,23.929411764705886,44.44705882352942,0.4470588235294118,107.95294117647059,118.54761904761905,0.4785238095238096,0.7411309523809525,0.3564880952380954,25.86904761904762,51.30952380952382,0.7738095238095238,108.53571428571429
2377,2377,8/24/2020,41900174,2019,1610612760,117.0,0.488,0.786,0.344,16.0,46.0,1610612745,114.0,0.451,0.9,0.397,25.0,40.0,1,Thunder,Billy Donovan,Rockets,Mike D'Antoni,82,84,110.04938271604938,0.46737037037037044,0.788777777777778,0.35444444444444434,21.592592592592588,43.38271604938271,0.6049382716049383,108.44444444444444,117.78313253012048,0.449421686746988,0.7945060240963854,0.34662650602409656,21.686746987951807,44.24096385542166,0.6144578313253012,114.53012048192771
2378,2378,8/24/2020,41900134,2019,1610612748,99.0,0.44,0.786,0.267,24.0,60.0,1610612754,87.0,0.413,0.636,0.378,20.0,34.0,1,Heat,Erik Spoelstra,Pacers,Nate McMillan,85,84,112.05952380952381,0.4692380952380951,0.7843571428571428,0.3784047619047619,25.892857142857142,44.1904761904762,0.6190476190476191,108.55952380952381,109.67469879518072,0.475975903614458,0.7879518072289152,0.36467469879518044,25.81927710843374,43.09638554216868,0.6024096385542169,107.855421686747
