GAME_DATE_EST,GAME_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,NAME_HOME,COACH_HOME,NAME_AWAY,COACH_AWAY,round_number_home,round_number_away,PTS_home_cur_season,FG_PCT_home_cur_season,FT_PCT_home_cur_season,FG3_PCT_home_cur_season,AST_home_cur_season,REB_home_cur_season,WINRATE_home_cur_season,PTS_LOST_home_cur_season,PTS_away_cur_season,FG_PCT_away_cur_season,FT_PCT_away_cur_season,FG3_PCT_away_cur_season,AST_away_cur_season,REB_away_cur_season,WINRATE_away_cur_season,PTS_LOST_away_cur_season
6/15/2014,41300405,2013,1610612759,104.0,0.474,0.783,0.462,25.0,40.0,1610612748,87.0,0.4,0.741,0.28,14.0,41.0,1,Spurs,Gregg Popovich,Heat,Erik Spoelstra,111,110,105.37272727272727,0.4873363636363639,0.7778363636363633,0.3995363636363636,24.563636363636363,43.063636363636355,0.7181818181818181,98.0909090909091,100.80733944954129,0.4973944954128442,0.7596880733944956,0.3719541284403669,21.724770642201825,36.13761467889909,0.660550458715596,96.78899082568809
6/12/2014,41300404,2013,1610612748,86.0,0.451,0.65,0.409,13.0,27.0,1610612759,107.0,0.571,0.72,0.429,25.0,44.0,0,Heat,Erik Spoelstra,Spurs,Gregg Popovich,109,110,100.94444444444444,0.4978240740740742,0.7607037037037039,0.37161111111111106,21.805555555555546,36.22222222222223,0.6666666666666664,96.69444444444446,105.35779816513761,0.4865688073394498,0.778366972477064,0.3992660550458715,24.559633027522935,43.05504587155963,0.7155963302752294,98.20183486238533
6/10/2014,41300403,2013,1610612748,92.0,0.516,0.75,0.476,17.0,26.0,1610612759,111.0,0.594,0.813,0.45,21.0,29.0,0,Heat,Erik Spoelstra,Spurs,Gregg Popovich,108,109,101.02803738317758,0.4976542056074768,0.7608037383177572,0.37063551401869155,21.850467289719617,36.3177570093458,0.672897196261682,96.56074766355142,105.30555555555556,0.4855740740740743,0.778046296296296,0.39879629629629615,24.59259259259259,43.185185185185176,0.7129629629629629,98.25925925925925
6/8/2014,41300402,2013,1610612759,96.0,0.439,0.6,0.462,26.0,37.0,1610612748,98.0,0.529,0.762,0.421,16.0,38.0,0,Spurs,Gregg Popovich,Heat,Erik Spoelstra,108,107,105.39252336448598,0.4860093457943928,0.7797102803738315,0.39820560747663536,24.57943925233645,43.2429906542056,0.719626168224299,98.26168224299066,101.05660377358491,0.49735849056603787,0.7607924528301888,0.3701603773584905,21.905660377358483,36.301886792452834,0.6698113207547167,96.56603773584908
6/5/2014,41300401,2013,1610612759,110.0,0.588,0.773,0.52,30.0,39.0,1610612748,95.0,0.474,0.818,0.414,16.0,29.0,1,Spurs,Gregg Popovich,Heat,Erik Spoelstra,107,106,105.34905660377359,0.485047169811321,0.7797735849056602,0.3970566037735847,24.528301886792452,43.28301886792452,0.7169811320754716,98.29245283018868,101.11428571428571,0.4975809523809525,0.7602476190476193,0.3697428571428571,21.961904761904755,36.371428571428574,0.6761904761904759,96.43809523809526
5/31/2014,41300316,2013,1610612760,107.0,0.427,0.879,0.296,19.0,45.0,1610612759,112.0,0.404,0.735,0.314,20.0,49.0,0,Thunder,Billy Donovan,Spurs,Gregg Popovich,107,106,104.88679245283015,0.46701886792452835,0.8020566037735849,0.35299056603773604,21.433962264150942,44.811320754716995,0.6792452830188678,99.99056603773585,105.28571428571429,0.4858190476190479,0.7801999999999998,0.39784761904761884,24.571428571428573,43.22857142857142,0.7142857142857143,98.20952380952382
5/30/2014,41300306,2013,1610612748,117.0,0.579,0.857,0.423,24.0,37.0,1610612754,92.0,0.464,0.75,0.4,14.0,28.0,1,Heat,Erik Spoelstra,Pacers,Nate McMillan,105,109,100.96153846153847,0.4967980769230771,0.7593173076923079,0.36923076923076914,21.942307692307683,36.36538461538461,0.6730769230769228,96.48076923076925,95.75000000000001,0.44790740740740737,0.7658055555555556,0.3588981481481479,19.851851851851848,43.6388888888889,0.6388888888888888,92.21296296296296
5/29/2014,41300315,2013,1610612759,117.0,0.513,0.867,0.5,23.0,48.0,1610612760,89.0,0.432,0.65,0.25,19.0,35.0,1,Spurs,Gregg Popovich,Thunder,Billy Donovan,105,106,105.17307692307692,0.4855576923076926,0.7793653846153844,0.3968653846153844,24.58653846153846,43.1826923076923,0.7115384615384616,98.29807692307692,105.03809523809521,0.46735238095238096,0.8035047619047618,0.35397142857142877,21.457142857142856,44.90476190476192,0.6857142857142856,99.82857142857142
5/28/2014,41300305,2013,1610612754,93.0,0.474,0.591,0.286,13.0,45.0,1610612748,90.0,0.453,0.875,0.484,22.0,38.0,1,Pacers,Nate McMillan,Heat,Erik Spoelstra,108,104,95.77570093457946,0.44766355140186914,0.7674392523364487,0.3595794392523362,19.915887850467286,43.62616822429907,0.6355140186915887,92.23364485981308,101.06796116504854,0.4972233009708739,0.7581941747572818,0.3681165048543688,21.941747572815526,36.349514563106794,0.6796116504854366,96.51456310679613
5/27/2014,41300314,2013,1610612760,105.0,0.487,0.774,0.438,22.0,42.0,1610612759,92.0,0.398,0.773,0.333,17.0,41.0,1,Thunder,Billy Donovan,Spurs,Gregg Popovich,105,104,105.0384615384615,0.46716346153846156,0.8037884615384615,0.35316346153846173,21.451923076923077,44.93269230769233,0.6826923076923076,99.90384615384616,105.30097087378641,0.4864077669902915,0.7794271844660192,0.3974854368932037,24.660194174757283,43.203883495145625,0.7184466019417476,98.23300970873787
